12번째: precision=0.5833, recall=0.7000, f1-score=0.6364, support=10.0000
파주시수어통역센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
파주시지부: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
파주시청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
판결: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
판박이: precision=0.9355, recall=0.9667, f1-score=0.9508, support=30.0000
팔: precision=0.7200, recall=0.9000, f1-score=0.8000, support=20.0000
팔랑귀: precision=0.5294, recall=0.9000, f1-score=0.6667, support=10.0000
팔만: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
팔백: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
팔백억: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
팔백오십만: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
팔십: precision=0.7692, recall=1.0000, f1-score=0.8696, support=10.0000
팔십구: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
팔십만: precision=0.8333, recall=0.5000, f1-score=0.6250, support=10.0000
팔십사: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
팔십삼: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
팔십억: precision=0.5263, recall=1.0000, f1-score=0.6897, support=10.0000
팔십오: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
팔십오만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
팔십오억: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
팔십일: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
팔십칠: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
팔십팔: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
팔억: precision=0.6250, recall=0.5000, f1-score=0.5556, support=10.0000
팔천만: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
팔천오백만: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
편견: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
평가: precision=0.7727, recall=0.8500, f1-score=0.8095, support=20.0000
평가하다: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
평안: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
평일: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
평창지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
평택시지부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
폐업: precision=0.9000, recall=0.9000, f1-score=0.9000, support=30.0000
포기: precision=0.8621, recall=0.8333, f1-score=0.8475, support=30.0000
포천: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
포천시수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
포천시지부: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
포천시청: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
포켓: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
포항시청: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
표리부동: precision=0.9333, recall=0.7000, f1-score=0.8000, support=20.0000
품격: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
풍성: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
피곤하다: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
필기시험: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
필리핀: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
하남: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
하남시수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
하남시지부: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
하는수없다: precision=0.6667, recall=0.4000, f1-score=0.5000, support=10.0000
하늘: precision=1.0000, recall=0.8000, f1-score=0.8889, support=20.0000
하동군수화통역센터: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
하동군주민지원센터: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
하동군지부: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
하산: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
학교연혁: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
학생생활기록부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
학수고대: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
학습: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
학식: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
학업: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
한국인: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
한글: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
한명: precision=0.8000, recall=0.4000, f1-score=0.5333, support=10.0000
한숨: precision=1.0000, recall=0.7000, f1-score=0.8235, support=10.0000
한약: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
한약방: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
할머니: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
할아버지: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
함구: precision=0.6458, recall=0.7750, f1-score=0.7045, support=40.0000
함안군수화통역센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
함안군주민지원센터: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
함안군지부: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
합의: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
항공사: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
해남군수어통역센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
해남군주민지원센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
해남군지부: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
해내다: precision=0.6000, recall=0.9000, f1-score=0.7200, support=10.0000
해하다: precision=0.8824, recall=0.7500, f1-score=0.8108, support=20.0000
햅쌀: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
햇빛: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
행거: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
행동: precision=1.0000, recall=0.3000, f1-score=0.4615, support=10.0000
행복: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000
허약자: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
허탕: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
험담: precision=0.9000, recall=0.9000, f1-score=0.9000, support=20.0000
헛수고: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
헤드라이트: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
혀: precision=0.4000, recall=0.4000, f1-score=0.4000, support=10.0000
현대: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
혈서: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
혈안: precision=0.7273, recall=0.8000, f1-score=0.7619, support=10.0000
혈액형: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
혈통: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
형: precision=0.5000, recall=0.4000, f1-score=0.4444, support=10.0000
형수: precision=0.6923, recall=0.9000, f1-score=0.7826, support=10.0000
형제지간: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
형편없다: precision=0.9048, recall=0.9500, f1-score=0.9268, support=20.0000
호수: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
혹시: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
홍성군지부: precision=0.5294, recall=0.9000, f1-score=0.6667, support=10.0000
홍수: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
홍익대학교: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
홍천군수어통역센터: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
홍천군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
홍콩: precision=0.6364, recall=0.7000, f1-score=0.6667, support=10.0000
화가: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
화나다: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
화상채팅: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
화성: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
화성시지부: precision=0.8750, recall=0.7000, f1-score=0.7778, support=10.0000
화성시청: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
화요일: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
화천군수어통역센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
화천군주민지원센터: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
화천군지부: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
확답: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
확약: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
확인서: precision=0.8333, recall=1.0000, f1-score=0.9091, support=10.0000
확정: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
환갑: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
환대: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
환자실: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
황금: precision=0.8182, recall=0.9000, f1-score=0.8571, support=10.0000
황금기: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
황금색: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
황소고집: precision=0.9444, recall=0.8500, f1-score=0.8947, support=20.0000
황토: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
회개: precision=0.7500, recall=0.9000, f1-score=0.8182, support=10.0000
회복: precision=1.0000, recall=0.9000, f1-score=0.9474, support=20.0000
회상: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
회색: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
회생: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
회식: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
회원: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
회의록: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
회장: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
횡성군지부: precision=0.7143, recall=0.6667, f1-score=0.6897, support=15.0000
후천적: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
후회: precision=0.7143, recall=1.0000, f1-score=0.8333, support=10.0000
훈련: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
훌륭: precision=1.0000, recall=0.6000, f1-score=0.7500, support=10.0000
훑어보다: precision=0.9000, recall=0.9000, f1-score=0.9000, support=10.0000
휴학: precision=1.0000, recall=0.5000, f1-score=0.6667, support=10.0000
흑백: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
흑백영화: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
흔들리다: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
흙내음: precision=1.0000, recall=0.9000, f1-score=0.9474, support=10.0000
흡연실: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
희망: precision=0.9091, recall=1.0000, f1-score=0.9524, support=10.0000
희미: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
희생자: precision=1.0000, recall=1.0000, f1-score=1.0000, support=10.0000
흰: precision=0.6667, recall=0.8000, f1-score=0.7273, support=10.0000
힘: precision=1.0000, recall=0.8000, f1-score=0.8889, support=10.0000
힘들다: precision=0.8889, recall=0.8000, f1-score=0.8421, support=10.0000

Overall Accuracy:
0.8792
Top-5 Accuracy:
0.9806
Top-3 Accuracy:
0.9666
Average inference time per sample:
0.000394 sec
